text,score
更加熱絡,0.18710435
更加複雜,-0.23123175
更加穩定,0.29485825
更可,0.1736185
更可取,0.090540667
更可藉,0.082412333
更可觀,0.210811267
更外向,0.233333333
更正,-0.375
更民主,0.033333333
更合理,0.483333333
更多,0.187424
更多好手,0.282133975
更多倍,0.158282667
更多商機,0.1900556
更好,0.3426862
更好一點,0.1443427
更好看,0.195124133
更成熟,0.2905738
更有,0.2078135
更有力,0.354346133
更有可能,0.365716
更有必要,0.179494075
更有利,0.3395254
更有吸引力,0.23545112
更有信心,0.42796295
更有效,0.233607933
更有效率,0.274116025
更有商機,0.20025035
更有理由,0.32890675
更有說服力,0.36120356
更有彈性,0.06441605
更有機會,0.2957723
更有療效,0.20020595
更低,-0.475
更低成本,0.05706965
更低廉,0.283333333
更別說,-0.0789298
更吸引力,0.16540715
更快,0.26264125
更快籌措,0.106320625
更改,0
更改,0
更沒有,-0.094791
更迅速,0.033333333
更佳,0
更具,0.05
更具有效率,0.21929282
更具效率,0.145209275
更具國際觀,0.0590638
更具彈性,0.0644907
更受矚目,0.055650325
更和平,0.499858633
更旺,0
更易,0
更易,0.07845775
更是,0.1
更是如此,0.0561355
更是特別,0.10689295
更為不智,-9.88E-04
更為光明,0.338203625
更為有利,0.271092625
更為直接,0.154901575
更為重要,0.15908905
更為強大,0.025460625
更為增強,0.031708775
更為廣泛,0.008551425
更為濃厚,0.017787475
更為激烈,0.0350005
更為簡便,0.092530375
更為簡單,0.004474575
更看重,0.059444933
更美,0.375
更要,0.09611355
更重要,0.1901873
更容易,0.207757667
更容易選擇,0.13306204
更留意,0.212121333
更能,0.25
更高,0.3116722
更高水準,0.1086252
更高招,0.202740467
更高層級,0.1738811
更務實,0.271459633
更堅強,0.106550533
更堅實,0.413554367
更密切,0.157525467
更強,0.1293683
更強盛,0.055268467
更接近,0.0210186
更清楚,0.252117933
更深一層,0.105214
更喜歡,0.55
更富彈性,0.1230093
更惡劣,-0.566666667
更惡劣地,-0.489161375
更惡劣的事,-0.28894508
更棒,0.0449389
更貴,0.1899749
更進一步,0.16113475
更亂,-0.5
更傲人,0.067948933
更感謝,0.2531312
更想,0.0761116
更愛,0.3875107
更新,0.1899749
更準,0
更像,0
更嘔,-0.15
更實,0.33113745
更精進,0.4648201
更緊密,0.0800593
更需,0.05
更增加,0.0303934
更廣大,0.0303666
更廣泛,0.033333333
更廣泛與深入,0.071476267
更賤,-0.325
更適當,0.416972833
更激烈,0.068598767
更積極,0.040704
更積極地,0.094689375
更應,0.0169464
更應該,0.044630933
更懂得,0.2764224
更瞭解,0.162140333
更糟,-0.35
更糟的是,-0.1834732
更糟糕,-0.266666667
更趨一致性,0.09767912
更趨式微,-0.016448575
更趨穩定,0.26359
更趨嚴格,0.0709543
更擴大,0.002966733
更壞,-0.5
更壞地,-0.418881833
更壞的事,-0.18618135
更穩定,0.351453333
更難,-0.4017641
更難得,0.041420333
更嚴重,-0.17151
更嚴重的威脅,-0.057293267
更嚴謹,0.066417
更耀眼,0.030453733
更顯篤定,0.13859
更靈活,0.330532933
束手,-0.21584225
束手束腳,-0.295421125
束手無策,-0.1503737
束帶,0
束縛,-0.25
束縛物,-0.236672667
李派,0
村舍,0
杜絕,0
杜絕,0
杜漸,0
杞人憂天,-0.0640428
步入,0.0315279
步入歧途,-0.0067055
步入軌道,0.1107514
步上,-0.13696245
步伐,0
步伐一致,0.15235355
步步為營,0.072976475
步槍,0
步調一致,0.2412126
每戰必勝,2.89E-04
求去,0
求生,0.0965274
求同存異,0.049700275
求好,0.3886854
求好心切,0.4762099
求助,0
求助,0
求助無門,-0.129050775
求求,-0.0080016
求求,0
求取,0.0418083
求取進步,0.167231
求能,0.2959992
求得,0.3356328
求情,-0.2868738
求救,0
求救,0
求教,0
求教,0
求勝,0.2959992
求勝意志,0.33272
求援,0.0459992
求進,0
求新,0.2359741
求解,-0.2392097
求償,0
求償,0
求醫,0
求歡,0.4209992
沙丘,0
沙包,0
沙金,0
沙塵,0
沙豬,0
沙麗,0
沙灘,0
沁出,0
沈下,-0.7809536
沈下臉,-0.525676733
沈沈,-0.7119072
沈沈不樂,-0.3466601
沈沒,-0.7059536
沈沒,0
沈重,-0.1667862
沈重地走,-0.360054475
沈重的步伐,-0.04088188
沈重的責任,-0.04312946
沈重的腳步聲,-0.080371567
沈重緩慢,-0.2139093
沈重緩慢地走,-0.327047117
沈浸,-0.4059536
沈迷,-0.4354792
沈寂,-0.5309536
沈淪,0
沈淪,0
沈悶,-0.7559536
沈痛,-0.7256115
沈著,0
沈著,0.2139832
沈著應變,0.154626175
沈溺,0
沈溺,0
沈醉,0
沈醉,0.229842
沈澱,0
沈默,-0.3357092
沈默不語,-0.4205883
沈默以對,-0.315766875
沈穩,0
沈穩,0.0559536
沈穩內斂,0.02544625
沈鬱,-0.6809536
沉沒,0
沉重,-0.1608326
沉迷,-0.4295256
沉寂,-0.525
沉淪,-0.4
沉陷,-0.725
沉陷,0
沉悶,-0.75
沉痛,0
沉雄,0
沉溺,-0.3860324
沉默,-0.3297556
沉鬱,-0.675
決不,0
決不允許,-0.083676375
決不會,-0.0389311
決心,0.51575515
決定,0
決定,0
決定向,0.283333433
決定性,0.330679167
決計,0
決策,0.23087375
決策層僵化,-0.0251951
決意,0.41726095
決論,0.00217985
決戰,0.1078186
決選,0
決斷,0.0523877
決斷力,0.250728933
決議,0.14782015
決議成立,0.3532505
汰換,0
汰換,0
沖下,0
沖打,-0.3464073
沖刷,0
沖勁,0.2058552
沖淡,0
沖淡,0
沖進,0
沖煞,0
沖蝕,-0.117886
沖澹,0
沒了,-0.2238884
沒人,-0.2969144
沒人性,-0.183930533
沒人要買,-0.100400425
沒人想到,-0.03810955
沒人懷疑,0.2373727
沒大沒小,-0.50520185
沒才華,-0.028051667
沒什麼,-0.3
沒什麼水準,-0.21776872
沒天理,-0.3
沒手,-0.36584225
沒手沒腳,-0.445421125
沒水準,-0.2962812
沒出息,-0.1231287
沒去,-0.64838315
沒去理會,-0.028669625
沒用,-0.15217985
沒用的傢伙,-0.0876505
沒再向,-0.3
沒在,-0.273948
沒好氣,-0.040147867
沒收,-0.3575615
沒收物,-0.308380333
沒有,-0.0921865
沒有,-0.0921865
沒有人,-0.026067267
沒有人相信,-0.1902996
沒有反省,-0.24609325
沒有方法,-0.00390675
沒有出面,-0.01149655
沒有出路,-0.06149655
沒有必要,-0.029494075
沒有打算,-0.2978539
沒有本錢,-0.00806725
沒有民主,-0.04609325
沒有用,-0.070422433
沒有目標,-0.009705775
沒有共識,-0.04609325
沒有考慮,-0.05247185
沒有自信,-0.1604823
沒有把握,-0.00390675
沒有改善,-0.24468945
沒有足夠,-0.112757925
沒有防備,-0.00845955
沒有兩樣,0.09609325
沒有放棄,0.25162125
沒有信心,-0.27796295
沒有保留,-0.09957655
沒有時間,-0.0185627
沒有根據,-0.059705775
沒有笑容,-0.188566225
沒有能力,-0.2657596
沒有問題,0.13632035
沒有堅持,-0.1150306
沒有理由,-0.17890675
沒有異議,0.184786125
沒有規則,-0.0039795
沒有通過,-0.05883005
沒有透露,-0.087374
沒有提及,-0.0122843
沒有發現,-0.0096667
沒有給錢,-0.0055367
沒有進展,-0.15127795
沒有開成,-0.1924537
沒有意思,-0.162537225
沒有經驗,-0.01097105
沒有誠信,-0.29399545
沒有誠意,-0.23862715
沒有資格,-0.05331225
沒有跡象,-0.02956645
沒有預期到,-0.06045536
沒有實質效益,-0.17350565
沒有影響,0
沒有影響,0
沒有締造,-0.0168075
沒有機會,-0.1457723
沒有積極,-0.05162125
沒有辦法,-0.0185627
沒有錯,0.328124333
沒有闔眼,-0.11830415
沒有證據,-0.0685627
沒有關係,0
沒有關係,0
沒有競爭力,-0.01834662
沒有顧忌,-0.2060627
沒有觀察到,-0.06640568
沒完沒了,-0.1633597
沒屁眼,-0.562947867
沒希望,-0.0101098
沒把握,-0.166666667
沒沒無聞,-0.433979375
沒那麼,-0.266666667
沒事,0
沒事,0
沒事做,-0.2869442
沒來由,-0.233333333
沒到,-0.2554163
沒受,-0.4340756
沒受教育,-0.1815285
沒命,0
沒注意到,-0.02003825
沒法,-0.3
沒法子,-0.4398668
沒法子贏,-0.3299001
沒法兒,-0.283333333
沒信心,-0.1987416
沒勁,-0.2012588
沒品,-0.168014
沒品德,-0.016943733
沒建立,-0.0681199
沒為,-0.31710285
沒看到,-0.203610867
沒看過,-0.381735867
沒面子,-0.4398668
沒風度,-0.1941902
沒效,-0.2074016
沒料到,-0.170277533
沒能,-0.05
沒能力,-0.182470467
沒能力做,-0.04935285
沒做到,-0.2869442
沒動逃,-0.569324867
沒參加,-0.158309
沒參賽,-0.233333333
沒問題,0.353636133
沒帶給,-0.196625933
沒得,-0.0103664
沒得,0
沒得說,-0.056144867
沒救,-0.3289814
沒救了,-0.135246533
沒教養,-0.120160133
沒理由,0
沒理由,0
沒規矩,-0.133236333
沒結果,-0.35
沒進步,-0.017513533
沒閒著,0.255353067
沒意思,-0.044840633
沒意義,-0.010369567
沒想,-0.2238884
沒想到,-0.086203133
沒腳,-0.525
沒腦袋,-0.233333333
沒落,-0.8
沒資格,-0.100792667
沒道理,-0.1933166
沒達到,-0.0369442
沒盡到,-0.099987833
沒睡好,-0.0617908
沒種,-0.4
沒精,-0.05248775
沒精打采,-0.150516775
沒精打彩,-0.158989975
沒說實話,-0.087860575
沒輒,-0.4
沒衛生,-0.1329812
沒談妥,-0.149298667
沒機會,-0.0224874
沒辦法,-0.196625933
沒錯,0.75
沒錢,-0.273948
沒離成,-0.276092867
沒關係,0
沒關係,0
沒覺察到,-0.00638565
沒贏過,-0.348402533
沒贏過球,-0.2863019
沒轟出,-0.320537733
沒聽過,-0.353443533
沒讓,-0.3289814
汽車扣押場,-0.08
汽球,0
汽艇,0
沃野,0
汲汲於,0.141514
汲取教訓,0.00211485
灼枯,-0.225
灼痛,-0.4196579
灼痛感,-0.0924682
灼傷,-0.5
災害,-0.575
災禍,-0.45
災難,-0.4767641
災難性,-0.303830333
災變,0
牢不可破,-0.267036975
牢固,0.17151615
牢靠,0.09658595
牢騷,-0.12722505
狂叫,0
狂妄,-0.1690107
狂奔,-0.0690107
狂放,-0.0800667
狂怒,-0.3941244
狂怒的人,-0.1539926
狂洩,-0.1940107
狂風,-0.0422045
狂風大浪,-0.0086273
狂笑,0
狂掃,0
狂掃,0
狂勝,0.2809893
狂喊,0
狂喜,0.4309893
狂跌,-0.0690107
狂亂,-0.4690107
狂亂地說,-0.251374875
狂傲,-0.1240197
狂傲,0
狂愛,0.4185
狂暴,-0.4690107
狂暴地,-0.3982223
狂潮,0
狂熱,0
狂熱,0
狂熱加油,0.177599
狂熱地,-0.1428925
狂熱者,-0.231815067
狂熱讚揚,0.3918527
狂罵,-0.3940107
狂濤,0
狂瀉,0
狂歡,0.4059893
狂飆,0
狂飆,0
狂飆期,-0.086487
男女,0
男子漢,0.306533467
男仕,0
男用,0
男足,0
男單,0
男盜女娼,-0.1625
男童,0
男爵,0
男權,0
盯住,0
盯住,0.2542512
私心,-0.007065
私生,-0.2244718
私自,-0.2420263
私函,0
私奔,0
私密,0
私產,0
私貨,0
私通,-0.1778698
私煙,0
私運,-0.3047556
私製,0
私黨,-0.375
秀一場戲,-0.00642485
秀逗,-0.01391
禿頭,-0.475
究竟,0
系友,0
系爭,0
罕見,0
罕見,0
肝膽相照,0.003643375
肘掖生變,-0.013897275
肛交,0
肚量小,-0.249617133
肚臍,0
肚爛,-0.34838315
育才,0
育養,0
育雛,0
良心,0.617935
良心不安,-0.36088895
良心被狗吃,-0.0108371
良方,0
良多,0.537424
良好,0.6926862
良好合作,0.43770045
良好形象,0.3213431
良好訓練,0.4281516
良好教育,0.3818524
良好開端,0.4473792
良好機會,0.53820865
良好關係,0.43520215
良帖,0
良性,0
良性,0.3210186
良性互動,0.18965115
良性發展,0.1939774
良性溝通,0.2340744
良性競爭,0.021816425
良知,0.5891941
良將,0
良率,0
良莠,0
良莠不齊,-0.0097663
良策,0.3330536
良善,0.68374525
良幣,0
良質米,0.1759784
良機,0.4926872
良窳,0
芋葉,0
見不得人,-0.083843175
見仁見智,0.30323155
見地,0
見死不救,-0.333287125
見血封喉,-0.084782725
見拙,0
見於,0
見客,0
見效,0
見效,0
見真章,0.3202897
見鬼,-0.31956545
見問,0
見聞,0
見獵心喜,0.439215325
見證,0.11049565
角力競,-0.149137133
角峰,0
角逐,0.15
言不及義,-0.047855975
言之過早,-0.0577449
言之鑿鑿,0.053557
言出必行,0.1192709
言而有信,0.33306175
言行矛盾,-0.05714365
言笑晏晏,0.1966271
言詞,0
言詞閃爍,-0.0390663
言歸於好,0.3475624
谷底,-0.0210186
谷底回升,0.0894907
豆苗,0
豆棚,0
豆腐,0
豆漿,0
貝戈戈,-0.1
貝戈哥,-0.066666667
貝他,0
貝哥哥,-0.033333333
赤日,0
赤字,-0.1
赤字擴大,-0.02722505
赤足,0
赤芝,0
赤貧,-0.275
赤貧者,-0.179959267
赤裸裸,-0.1
赤熱,0
走人,-0.3719144
走人,0
走入,0.425
走入歧途,-0.23496945
走下坡,-0.6
走上正途,0.055247825
走上歧路,-0.209782725
走上絕路,-0.2870815
走火入魔,-0.38886275
走出,0.4058066
走出低潮,0.4404033
走出谷底,0.192394
走出陰影,0.4279033
走失,-0.875
走失的家畜,-0.34355712
走失動物認領欄,-0.275956429
走向,0.475
走向和平,0.162393975
走向和解,0.09660525
走向國際化,0.14512996
走向統一,0.2145004
走回,0
走回路,-0.483333333
走回競爭,0.476192875
走好運,0.008046267
走至,0
走位,0
走低,-0.85
走完,0
走私,-0.75
走來,0
走狗,-0.775
走狗,0
走後門,-0.3632926
走後門關說,-0.10905484
走降,-0.6
走音,0
走弱,-0.825
走疲,-0.725
走強,0.5043683
走得慢,-0.206910933
走軟,-0.4325615
走散,-0.6792512
走散的人,-0.296556
走著瞧,-0.222019733
走貶,-0.6
走進,0.0802576
走開,-0.3087668
走開啦,-0.205844533
走勢強勁,0.16730425
走漏,-0.8
走緩,-0.4610324
走錯了,-0.4659256
走險,-0.75
走險,0
走鏢,0
足月,0
足以,0.24420245
足以傲人,0.096139525
足以影響,0.097101225
足以應付,0.113628025
足以顯示,0.122101225
足可,0.53625975
足印,0
足見,0.4180758
足足擁有,0.45731195
足夠,0.31770235
足夠的信心,0.39954734
足球,0
足備,0.34569485
足智多謀,0.371116825
足跟,0
足與,0.31264125
足與美國匹敵,0.139234117
身亡,-0.3
身分不明,-0.008951975
身心,0
身心創傷,-0.0302667
身心煎熬,-0.1839675
身手,0.03415775
身任,0
身在,0
身受其害,-0.2420378
身受菸害,-0.2420378
身法,0
身故,-0.125
身為,0.08289715
身負重責,0.06091715
身重,0
身強體壯,0.13531585
身教,0
身敗名裂,-0.322282725
身陷危境,-0.3900045
身陷險境,-0.3775045
身無分文,-0.07643195
身價大漲,0.02975875
身體,0
身體虐待,-0.0837992
身體暴力,-0.01185285
車位,0
車程,0
車費,0
車量,0
車隊,0
車禍,-0.375
車艙,0
車聲,0
辛苦,0
辛苦,0
辛苦地,-0.183653633
辛勞,0
辛勞,0
辛勤耕耘,0.013026
辛辣,-0.0449389
辛酸,-0.325
辛酸誰人知,-0.00691188
迂回,-0.3
迂回說法,-0.07770815
迂迴,-0.1
迂迴起伏,-0.146443
迅即,0
迅速,0.1
迅速下降,-0.25
迅速地,0.018881833
迅速處置,0.028660775
迅速補抓,0.0125
迄未,-0.35
迄未見效,-0.050983525
迄無,-0.11795875
巡守,0
邪神,-0.1948808
邪術,0
邪惡,-0.575
邪道,0
邪說,0
那般,0
那敢,-0.105009
那裡惹到你,-0.13216652
那麼大,0.002966733
那麼沒用,-0.101089925
那麼幹,-0.043190733
那麼爛,-0.232255433
那樣,0
里程碑,0.033333333
防止,0
防止,0
防水,0.0683698
防火障,0.199298667
防守,0
防守狀態,-0.03809875
防杜,-0.076052
防災,0
防制,0
防制,0
防治,-0.1091056
防務,0
防堵,-0.026052
防備,0
防備,0
防寒,0
防盜,0
防滑,0
防蝕,0
防颱,0
防範,0
防範,0
防線,0.076052
防衛,0
防衛,0
防禦,0
防禦,0
防禦力很低,-0.00990308
防護,-0.1091056
防護罩,0.072737067
防曬,0
並不,-0.3304674
並不代表,-0.1652337
並不多,-0.062028933
並不多見,-0.006195575
並不局限於,-0.13727856
並不希望,-0.01734865
並不表示,-0.1652337
並不急於,-0.2715982
並不恰當,-0.002504075
並不是,-0.253644933
並不負責,-0.22390025
並不重要,-0.002406775
並不能,-0.0203116
並不符合,-0.0472663
並不會,-0.092949
並不像,-0.186978267
並不對峙,0.303926575
並不滿足,-0.123301325
並不輕鬆,-0.138275825
並不樂於,-0.115429
並不樂意,-0.1190139
並不適格,-0.0716718
並不贊成,-0.14019665
並未,0
並未,0
並未用,-0.101453233
並未同意,-0.0257134
並未成功,-0.07672955
並未承諾,-0.13423605
並未注意,-0.0272536
並未消失,-0.3914696
並未能,-0.033333333
並未脫離,-0.4400045
並未解決,-0.045515325
並未盡力,-0.039570125
並未確立,-0.111410075
並未確實遵守,-0.18542765
並未擁有,-0.0303293
並未擴大,-0.15222505
並未贏得,-0.0051832
並列,0
並列,0
並列第一,0.0020004
並列領先,0.0355093
並列雙雄,0
並沒有,-0.061457667
並沒有錯,0.24609325
並居,0.05
並肩,0.05
並肩作戰,0.273962025
並肩殺進,0.0776288
並肩競技,0.025
並非,-0.0050611
並非,-0.0050611
並非好事,-0.2461655
並非事實,-0.240391125
並非偶然,-0.0337988
並要,0.14611355
並排,0
並無,-0.2359175
並無不妥,0.199213075
並無不便,0.161157275
並無共識,-0.058979375
並無差異,0.34767225
並無異常,0.13576675
並進,0.3447424
並駕齊驅,0
並應,0.0330536
並顧,0.0050611
並驅,0.05
乖舛,0
乖張,-0.35
乖僻,-0.1
乳白,0
乳名,0
乳狀,0
乳品,0
乳酪,0
乳齒,0
乳霜,0
乳鴿,0
事不關己,-0.0540828
事在人為,0.128309225
事成,0.4554444
事後諸葛,-0.01520815
事故,-0.0804163
事倍功半,-0.11859105
事假,0
事跡,0.1276373
事實,0.47572115
事實上,0.387437133
事實證明,0.448556175
事態嚴重,-0.15092435
事端,-0.1804227
事與願違,-0.0612929
事變,0
亞於,-0.212271
亞於,0
享用,0
享年,0
享有,0.3078135
享受,0.0340756
享受到,0.040338733
享樂,0
享樂,0.3990544
享譽,0.1
佯裝,-0.325
依仗,0
依仗,0
依托,0
依法,0.0710186
依法行事,0.1613878
依恃,0.0210186
依約履行,0.13062275
依理,0.4210186
依現狀,0.0770682
依規定,0.265562733
依循,0.0289814
依然,0.0835551
依然有效,0.2419835
依然故我,0
依然故我,0
依然是,0.022370067
依然犀利,0.20302415
依須,0
依照,0.0710186
依靠,0.0948296
依據,0.0289814
依賴,0
依賴,0
依賴心,-0.220928067
依賴他人者,-0.00864152
依歸,0.0540722
依舊,0.1289814
依舊是,0.119320933
依舊犀利,0.0967559
侍從,0
佳作,0.1422853
佳音,0.0710186
佳評如潮,0.0811355
佳話,0.1
佳境,0.055009
佳績,0.1
使..失去法律保護,-0.105051367
使一團糟,-0.1520004
使一蹶不振,-0.11378728
使人上癮,-0.106790625
使人不高興,-0.18157088
使人不愉快,-0.05410378
使人反感,-0.0329794
使人生氣,-0.1105747
使人信服,0.3550845
使人首肯,0.12980675
使人產生不愉快,-0.089097043
使人產生不愉快的感覺,-0.17460357
使人痛苦,-0.181865
使人敬畏,0.23779255
使人厭惡,-0.3234572
使人厭煩,-0.2984572
使下垂,-0.4
使上癮,-0.1069971
使士氣低落,-0.32298576
使大傷元氣,-0.1347658
使不平,-0.062880367
使不正常,-0.1091718
使不合格,-0.0841718
使不安,-0.102561933
使不足,-0.021449233
使不知所措,-0.01650932
使不相宜,-0.07568705
使不能,-0.013021733
使不高興,-0.2004208
使不舒服,-0.0232193
使不適,-0.0796884
使不關心,-0.10759285
使中斷,-0.104325633
使之生效,0.1715633
使分心,-0.166650833
使分裂,-0.3119725
使分隔,-0.195305833
使分離,-0.328639167
使反感,-0.079362933
使心智衰弱,-0.0054116
使心慌,-0.09529
使充滿臭氣,-0.04164636
使凹下,-0.383333333
使凹陷,-0.35
使出,0.0691934
使加深,-0.2513102
使失去,-0.465588767
使失去光澤,-0.14848126
使失去勇氣,-0.17233902
使失去能力,-0.02987098
使失去感覺,-0.06810342
使失事,-0.203610867
使失明,-0.010886733
使失效,-0.171601067
使失常,-0.217459333
使失敗,-0.533333333
使失望,-0.056556867
使失調,-0.148187933
使失寵,-0.2632926
使平坦,0.3665253
使平靜,0.399858633
使平靜下來,0.04991518
使瓦解,-0.162140333
使生氣,-0.112042533
使用,0.24782015
使用方便,0.211965875
使用武力,-0.223262925
使用計謀,-0.043416525
使丟臉,-0.155041
使休克,-0.078411933
使全,0
使存偏見,-0.0609756
使安靜,0.4395402
使成孤兒,-0.00543035
使成殘廢,-0.13206965
使成廢墟,-0.01793035
使有危險,-0.18359325
使有成見,-0.387054375
使有缺陷,-0.17109325
使污濁,-0.283333333
使灰心,-0.211956667
使行為不端,-0.00182318
使作嘔,-0.161523533
使免除,0.1926694
使含糊,-0.0140124
使困惑,-0.4
使困窘,-0.283333333
使局促不安,-0.02943876
使局限於狹小空間,-0.197155375
使折斷,-0.246954967
使更壞,-0.3
使束手無策,-0.10029896
使沈沒,-0.4373024
使沈溺,-0.227990667
使狂熱,-0.261774333
使赤貧,-0.15
使身心交疲,-0.027174
使受人輕視,-0.07019144
使受危困,-0.4045378
使受到傷害,-0.33579676
使受毒氣影響,-0.163846667
使受傷,-0.322717067
使受電擊,-0.2670378
使受嚴重損傷,-0.1922702
使命,0.03415775
使固定,0.3172808
使委屈,-0.15
使孤立,-0.0181199
使孤寂,-0.266666667
使延期,-0.0508392
使抽動,-0.1526582
使放縱,-0.040704
使昏亂,-0.5
使服從,-0.317098133
使沾上泥汙,-0.08782618
使沮喪,-0.233333333
使泛濫,-0.2
使空轉,-0.233333333
使糾纏,-0.1
使便宜,-0.282187067
使咬字不清晰,-0.015903167
使後退,-0.278105
使枯萎,-0.15
使枯竭,-0.116666667
使相等,0.255609133
使苦惱,-0.2647718
